timestamp,datetime,speed,rpm,gear,throttle,brake
1745761805.9766264,2025-04-27 14:50:05.976628,35.7,3970,2,0.22,0.0
1745761806.083873,2025-04-27 14:50:06.083874,36.1,3839,2,0.22,0.0
1745761806.1844661,2025-04-27 14:50:06.184468,36.5,2786,2,0.22,0.0
1745761806.2948992,2025-04-27 14:50:06.294900,36.8,2786,2,0.26,0.0
1745761806.396083,2025-04-27 14:50:06.396084,37.2,2786,2,0.29,0.0
1745761806.5046043,2025-04-27 14:50:06.504605,37.7,2803,2,0.3,0.0
1745761806.6063347,2025-04-27 14:50:06.606335,38.2,2825,2,0.31,0.0
1745761806.7156343,2025-04-27 14:50:06.715635,38.6,2833,2,0.32,0.0
1745761806.8260405,2025-04-27 14:50:06.826041,39.1,2843,2,0.32,0.0
1745761806.9350045,2025-04-27 14:50:06.935005,39.5,2866,2,0.33,0.0
1745761807.044318,2025-04-27 14:50:07.044319,39.7,2897,2,0.33,0.0
1745761807.1462085,2025-04-27 14:50:07.146209,39.9,2915,2,0.33,0.0
1745761807.2551787,2025-04-27 14:50:07.255179,40.1,2953,2,0.34,0.0
1745761807.3556023,2025-04-27 14:50:07.355603,40.4,2962,2,0.35,0.0
1745761807.4556673,2025-04-27 14:50:07.455668,40.7,2984,2,0.35,0.0
1745761807.566111,2025-04-27 14:50:07.566114,41.1,3021,2,0.34,0.0
1745761807.6750646,2025-04-27 14:50:07.675065,41.3,3059,2,0.33,0.0
1745761807.7756147,2025-04-27 14:50:07.775616,41.7,3080,2,0.33,0.0
1745761807.8760965,2025-04-27 14:50:07.876098,42.0,3080,2,0.33,0.0
1745761807.9771109,2025-04-27 14:50:07.977112,42.4,3110,2,0.32,0.0
1745761808.0850084,2025-04-27 14:50:08.085010,42.7,3134,2,0.3,0.0
1745761808.196615,2025-04-27 14:50:08.196616,43.1,3157,2,0.3,0.0
1745761808.3063717,2025-04-27 14:50:08.306373,43.4,3172,2,0.29,0.0
1745761808.4158487,2025-04-27 14:50:08.415849,43.7,3197,2,0.29,0.0
1745761808.5260365,2025-04-27 14:50:08.526037,44.0,3201,2,0.29,0.0
1745761808.6350753,2025-04-27 14:50:08.635076,44.2,3218,2,0.29,0.0
1745761808.7361653,2025-04-27 14:50:08.736166,44.5,3239,2,0.29,0.0
1745761808.8458138,2025-04-27 14:50:08.845816,44.8,3255,2,0.29,0.0
1745761808.946067,2025-04-27 14:50:08.946068,45.0,3269,2,0.29,0.0
1745761809.0468078,2025-04-27 14:50:09.046809,45.2,3287,2,0.29,0.0
1745761809.1566536,2025-04-27 14:50:09.156654,45.4,3288,2,0.3,0.0
1745761809.2652256,2025-04-27 14:50:09.265226,45.6,3299,2,0.29,0.0
1745761809.3671594,2025-04-27 14:50:09.367161,45.8,3299,2,0.29,0.0
1745761809.4775531,2025-04-27 14:50:09.477554,46.0,3301,2,0.55,0.0
1745761809.5861413,2025-04-27 14:50:09.586143,46.3,3302,2,0.97,0.0
1745761809.6974328,2025-04-27 14:50:09.697433,46.6,3328,2,1.0,0.0
1745761809.8068314,2025-04-27 14:50:09.806833,47.1,3435,2,1.0,0.0
1745761809.9068537,2025-04-27 14:50:09.906854,47.6,3621,2,1.0,0.0
1745761810.015979,2025-04-27 14:50:10.015980,48.2,3852,2,1.0,0.0
1745761810.1168256,2025-04-27 14:50:10.116826,48.9,4053,2,1.0,0.0
1745761810.2256682,2025-04-27 14:50:10.225669,50.1,4247,2,1.0,0.0
1745761810.3271978,2025-04-27 14:50:10.327199,51.7,4458,2,0.96,0.0
1745761810.436818,2025-04-27 14:50:10.436821,53.8,4678,2,0.89,0.0
1745761810.536841,2025-04-27 14:50:10.536842,56.1,4849,3,0.8,0.0
1745761810.6473331,2025-04-27 14:50:10.647334,58.6,4849,3,0.76,0.0
1745761810.7566125,2025-04-27 14:50:10.756613,61.2,4849,3,0.76,0.0
1745761810.856731,2025-04-27 14:50:10.856735,63.8,3655,3,0.76,0.0
1745761810.9578407,2025-04-27 14:50:10.957841,66.2,3655,3,0.76,0.0
1745761811.0662756,2025-04-27 14:50:11.066277,68.4,3655,3,0.73,0.0
1745761811.1670372,2025-04-27 14:50:11.167038,70.3,3679,3,0.65,0.0
1745761811.2767231,2025-04-27 14:50:11.276724,72.1,3754,3,0.62,0.0
1745761811.3776565,2025-04-27 14:50:11.377657,73.5,3809,3,0.58,0.0
1745761811.4876556,2025-04-27 14:50:11.487657,75.0,3857,3,0.56,0.0
1745761811.5976934,2025-04-27 14:50:11.597695,76.4,3906,3,0.53,0.0
1745761811.7079234,2025-04-27 14:50:11.707924,77.7,3956,3,0.44,0.0
1745761811.8173938,2025-04-27 14:50:11.817394,78.9,4004,3,0.31,0.0
1745761811.9183583,2025-04-27 14:50:11.918359,80.0,4035,3,0.24,0.0
1745761812.0272586,2025-04-27 14:50:12.027260,81.0,4035,4,0.15,0.0
1745761812.1282163,2025-04-27 14:50:12.128217,82.0,4035,4,0.0,0.0
1745761812.2373388,2025-04-27 14:50:12.237340,82.8,3724,4,0.0,0.0
1745761812.3374958,2025-04-27 14:50:12.337496,83.4,2889,4,0.0,0.0
1745761812.4470968,2025-04-27 14:50:12.447098,83.9,2878,4,0.0,0.0
1745761812.548039,2025-04-27 14:50:12.548040,84.2,2870,4,0.0,0.0
1745761812.6575897,2025-04-27 14:50:12.657591,84.3,2863,4,0.0,0.0
1745761812.758089,2025-04-27 14:50:12.758091,84.3,2855,4,0.0,0.0
1745761812.8585224,2025-04-27 14:50:12.858523,84.3,2846,4,0.0,0.0
1745761812.9675868,2025-04-27 14:50:12.967587,84.2,2837,4,0.0,0.0
1745761813.078128,2025-04-27 14:50:13.078129,84.0,2829,4,0.0,0.0
1745761813.1874266,2025-04-27 14:50:13.187429,83.8,2820,4,0.0,0.0
1745761813.2980757,2025-04-27 14:50:13.298077,83.6,2812,4,0.0,0.0
1745761813.3983293,2025-04-27 14:50:13.398330,83.3,2800,4,0.0,0.0
1745761813.4987314,2025-04-27 14:50:13.498733,83.1,2790,4,0.0,0.0
1745761813.6083133,2025-04-27 14:50:13.608315,82.8,2781,4,0.0,0.0
1745761813.717315,2025-04-27 14:50:13.717316,82.5,2773,4,0.0,0.0
1745761813.8184202,2025-04-27 14:50:13.818422,82.3,2765,4,0.0,0.0
1745761813.9276946,2025-04-27 14:50:13.927695,82.0,2760,4,0.0,0.0
1745761814.0374405,2025-04-27 14:50:14.037442,81.7,2752,4,0.0,0.0
1745761814.1386697,2025-04-27 14:50:14.138671,81.5,2742,4,0.0,0.0
1745761814.2479832,2025-04-27 14:50:14.247984,81.2,2733,4,0.0,0.0
1745761814.357507,2025-04-27 14:50:14.357508,81.0,2725,4,0.0,0.0
1745761814.4580436,2025-04-27 14:50:14.458044,80.8,2718,4,0.25,0.0
1745761814.5582216,2025-04-27 14:50:14.558223,80.6,2713,4,0.1,0.0
1745761814.6582818,2025-04-27 14:50:14.658283,80.4,2713,4,0.0,0.0
1745761814.769541,2025-04-27 14:50:14.769542,80.2,2712,4,0.38,0.0
1745761814.8769848,2025-04-27 14:50:14.876986,80.0,2704,4,0.0,0.0
1745761814.9779553,2025-04-27 14:50:14.977956,79.8,2702,4,0.08,0.0
1745761815.0781744,2025-04-27 14:50:15.078175,79.6,2696,4,0.1,0.0
1745761815.1886518,2025-04-27 14:50:15.188653,79.5,2691,4,0.15,0.0
1745761815.2980497,2025-04-27 14:50:15.298051,79.4,2688,4,0.16,0.0
1745761815.398734,2025-04-27 14:50:15.398735,79.3,2681,4,0.09,0.0
1745761815.5085843,2025-04-27 14:50:15.508585,79.2,2681,4,0.1,0.0
1745761815.6106257,2025-04-27 14:50:15.610627,79.1,2676,4,0.15,0.0
1745761815.7184942,2025-04-27 14:50:15.718496,78.9,2671,4,0.22,0.0
1745761815.8193572,2025-04-27 14:50:15.819358,78.8,2671,4,0.26,0.0
1745761815.9279091,2025-04-27 14:50:15.927910,78.7,2671,4,0.27,0.0
1745761816.0302784,2025-04-27 14:50:16.030280,78.7,2674,4,0.26,0.0
1745761816.1374493,2025-04-27 14:50:16.137450,78.6,2676,4,0.25,0.0
1745761816.239251,2025-04-27 14:50:16.239252,78.6,2676,4,0.21,0.0
1745761816.3477118,2025-04-27 14:50:16.347713,78.5,2678,4,0.19,0.0
1745761816.4500828,2025-04-27 14:50:16.450084,78.5,2678,4,0.18,0.0
1745761816.5577545,2025-04-27 14:50:16.557756,78.5,2678,4,0.2,0.0
1745761816.6587536,2025-04-27 14:50:16.658754,78.5,2676,4,0.2,0.0
1745761816.7686357,2025-04-27 14:50:16.768636,78.5,2676,4,0.2,0.0
1745761816.877932,2025-04-27 14:50:16.877933,78.6,2676,4,0.2,0.0
1745761816.989561,2025-04-27 14:50:16.989562,78.6,2675,4,0.2,0.0
1745761817.0977669,2025-04-27 14:50:17.097768,78.6,2675,4,0.19,0.0
1745761817.1987748,2025-04-27 14:50:17.198776,78.6,2674,4,0.18,0.0
1745761817.308095,2025-04-27 14:50:17.308096,78.5,2673,4,0.18,0.0
1745761817.4087968,2025-04-27 14:50:17.408798,78.5,2672,4,0.17,0.0
1745761817.5180974,2025-04-27 14:50:17.518098,78.5,2671,4,0.16,0.0
1745761817.618744,2025-04-27 14:50:17.618745,78.5,2671,4,0.15,0.0
1745761817.7283678,2025-04-27 14:50:17.728369,78.5,2670,4,0.15,0.0
1745761817.828996,2025-04-27 14:50:17.828997,78.5,2668,4,0.15,0.0
1745761817.9388957,2025-04-27 14:50:17.938896,78.4,2665,4,0.14,0.0
1745761818.0484846,2025-04-27 14:50:18.048485,78.4,2663,4,0.13,0.0
1745761818.1590738,2025-04-27 14:50:18.159075,78.4,2662,4,0.13,0.0
1745761818.26939,2025-04-27 14:50:18.269391,78.3,2660,4,0.13,0.0
1745761818.3696864,2025-04-27 14:50:18.369687,78.3,2658,4,0.12,0.0
1745761818.4782302,2025-04-27 14:50:18.478231,78.2,2656,4,0.12,0.0
1745761818.5797548,2025-04-27 14:50:18.579756,78.1,2651,4,0.12,0.0
1745761818.6893432,2025-04-27 14:50:18.689344,78.1,2647,4,0.12,0.0
1745761818.7897732,2025-04-27 14:50:18.789774,78.0,2645,4,0.12,0.0
1745761818.900186,2025-04-27 14:50:18.900187,77.9,2642,4,0.12,0.0
1745761819.00823,2025-04-27 14:50:19.008232,77.9,2640,4,0.12,0.0
1745761819.1092885,2025-04-27 14:50:19.109290,77.8,2637,4,0.12,0.0
1745761819.2182071,2025-04-27 14:50:19.218208,77.7,2633,4,0.11,0.0
1745761819.3196661,2025-04-27 14:50:19.319667,77.6,2629,4,0.11,0.0
1745761819.428983,2025-04-27 14:50:19.428984,77.5,2629,3,0.09,0.0
1745761819.5302632,2025-04-27 14:50:19.530264,77.4,2629,3,0.07,0.0
1745761819.638953,2025-04-27 14:50:19.638954,77.3,2769,3,0.06,0.0
1745761819.7394996,2025-04-27 14:50:19.739502,77.2,3637,3,0.05,0.0
1745761819.8395956,2025-04-27 14:50:19.839596,77.0,3637,3,0.05,0.0
1745761819.9500136,2025-04-27 14:50:19.950015,76.9,3637,3,0.05,0.0
1745761820.0500107,2025-04-27 14:50:20.050011,76.8,3624,3,0.04,0.0
1745761820.1594522,2025-04-27 14:50:20.159454,76.6,3608,3,0.04,0.0
1745761820.2597451,2025-04-27 14:50:20.259746,76.4,3593,3,0.04,0.0
1745761820.3699384,2025-04-27 14:50:20.369939,76.1,3577,3,0.04,0.0
1745761820.4699721,2025-04-27 14:50:20.469974,75.8,3562,3,0.02,0.0
1745761820.5788743,2025-04-27 14:50:20.578876,75.5,3543,3,0.01,0.0
1745761820.6800134,2025-04-27 14:50:20.680015,75.1,3517,3,0.0,0.0
1745761820.7811475,2025-04-27 14:50:20.781148,74.7,3482,3,0.0,0.0
1745761820.889481,2025-04-27 14:50:20.889482,74.3,3448,3,0.0,0.0
1745761820.9905238,2025-04-27 14:50:20.990525,73.9,3414,3,0.0,0.0
1745761821.0995162,2025-04-27 14:50:21.099517,73.3,3378,3,0.02,0.0
1745761821.2000413,2025-04-27 14:50:21.200042,72.7,3345,3,0.05,0.0
1745761821.3084426,2025-04-27 14:50:21.308444,72.1,3312,3,0.1,0.0
1745761821.4085426,2025-04-27 14:50:21.408544,71.5,3283,3,0.13,0.0
1745761821.5087097,2025-04-27 14:50:21.508711,70.9,3263,3,0.13,0.0
1745761821.6180933,2025-04-27 14:50:21.618095,70.2,3254,3,0.14,0.0
1745761821.7183883,2025-04-27 14:50:21.718389,69.6,3249,3,0.15,0.0
1745761821.8195174,2025-04-27 14:50:21.819519,69.0,3235,3,0.15,0.0
1745761821.9289188,2025-04-27 14:50:21.928919,68.6,3225,3,0.16,0.0
1745761822.0390346,2025-04-27 14:50:22.039036,68.2,3209,3,0.17,0.0
1745761822.1489651,2025-04-27 14:50:22.148966,68.0,3200,3,0.18,0.0
1745761822.2490597,2025-04-27 14:50:22.249061,67.8,3194,3,0.18,0.0
1745761822.3592544,2025-04-27 14:50:22.359257,67.6,3190,3,0.17,0.0
1745761822.4686968,2025-04-27 14:50:22.468698,67.3,3189,3,0.16,0.0
1745761822.57882,2025-04-27 14:50:22.578821,67.2,3187,3,0.16,0.0
1745761822.6888435,2025-04-27 14:50:22.688845,67.0,3184,3,0.15,0.0
1745761822.7904332,2025-04-27 14:50:22.790435,66.9,3177,3,0.16,0.0
1745761822.8994744,2025-04-27 14:50:22.899475,66.8,3171,3,0.18,0.0
1745761823.0084677,2025-04-27 14:50:23.008469,66.7,3169,3,0.23,0.0
1745761823.1106992,2025-04-27 14:50:23.110700,66.7,3169,3,0.27,0.0
1745761823.2177222,2025-04-27 14:50:23.217723,66.6,3169,3,0.29,0.0
1745761823.3189487,2025-04-27 14:50:23.318952,66.6,3172,3,0.32,0.0
1745761823.4285636,2025-04-27 14:50:23.428565,66.6,3176,3,0.37,0.0
1745761823.530277,2025-04-27 14:50:23.530278,66.6,3185,3,0.38,0.0
1745761823.638504,2025-04-27 14:50:23.638506,66.6,3199,3,0.37,0.0
1745761823.7403777,2025-04-27 14:50:23.740378,66.7,3212,3,0.29,0.0
1745761823.8498428,2025-04-27 14:50:23.849844,66.7,3212,3,0.0,0.0
1745761823.958784,2025-04-27 14:50:23.958786,66.7,3212,3,0.0,0.0
1745761824.059883,2025-04-27 14:50:24.059884,66.7,3217,2,0.0,0.0
1745761824.1601298,2025-04-27 14:50:24.160133,66.8,3223,2,0.0,0.0
1745761824.2681835,2025-04-27 14:50:24.268184,66.7,3408,2,0.0,0.0
1745761824.3683765,2025-04-27 14:50:24.368378,66.6,4482,2,0.0,0.0
1745761824.4703557,2025-04-27 14:50:24.470357,66.5,4564,2,0.0,0.0
1745761824.5801005,2025-04-27 14:50:24.580101,66.4,4564,2,0.0,0.0
1745761824.6886234,2025-04-27 14:50:24.688625,66.2,4564,2,0.0,0.0
1745761824.7897005,2025-04-27 14:50:24.789703,65.9,4521,2,0.0,0.0
1745761824.8897548,2025-04-27 14:50:24.889756,65.5,4475,2,0.0,0.0
1745761824.9993677,2025-04-27 14:50:24.999369,64.9,4444,2,0.0,0.0
1745761825.1088455,2025-04-27 14:50:25.108847,64.3,4411,2,0.0,0.0
1745761825.208992,2025-04-27 14:50:25.208994,63.7,4361,2,0.0,0.0
1745761825.317825,2025-04-27 14:50:25.317826,63.1,4319,2,0.0,0.0
1745761825.4185925,2025-04-27 14:50:25.418594,62.5,4276,2,0.0,0.0
1745761825.5281866,2025-04-27 14:50:25.528188,61.9,4229,2,0.0,0.0
1745761825.6296265,2025-04-27 14:50:25.629627,61.4,4187,2,0.0,0.0
1745761825.740074,2025-04-27 14:50:25.740076,60.8,4144,2,0.0,0.0
1745761825.8489375,2025-04-27 14:50:25.848938,60.1,4109,2,0.0,0.0
1745761825.949037,2025-04-27 14:50:25.949039,59.5,4069,2,0.0,0.0
1745761826.058941,2025-04-27 14:50:26.058942,58.9,4017,2,0.0,0.0
1745761826.1688876,2025-04-27 14:50:26.168889,58.3,3967,2,0.0,0.0
1745761826.2781734,2025-04-27 14:50:26.278175,57.7,3930,2,0.0,0.0
1745761826.3796155,2025-04-27 14:50:26.379616,57.2,3888,2,0.09,0.0
1745761826.4892416,2025-04-27 14:50:26.489244,56.6,3846,2,0.16,0.0
1745761826.5895813,2025-04-27 14:50:26.589582,56.1,3823,2,0.18,0.0
1745761826.6991918,2025-04-27 14:50:26.699193,55.5,3819,2,0.18,0.0
1745761826.8087156,2025-04-27 14:50:26.808716,55.0,3812,2,0.19,0.0
1745761826.909074,2025-04-27 14:50:26.909075,54.6,3807,2,0.17,0.0
1745761827.0097892,2025-04-27 14:50:27.009790,54.2,3799,2,0.16,0.0
1745761827.1195445,2025-04-27 14:50:27.119547,53.9,3784,2,0.15,0.0
1745761827.2299547,2025-04-27 14:50:27.229956,53.7,3772,2,0.13,0.0
1745761827.3404632,2025-04-27 14:50:27.340464,53.5,3759,2,0.11,0.0
1745761827.4489148,2025-04-27 14:50:27.448916,53.3,3743,2,0.1,0.0
1745761827.5504816,2025-04-27 14:50:27.550483,53.2,3726,2,0.09,0.0
1745761827.658925,2025-04-27 14:50:27.658926,53.0,3709,2,0.09,0.0
1745761827.759706,2025-04-27 14:50:27.759707,52.8,3694,2,0.08,0.0
1745761827.8705845,2025-04-27 14:50:27.870586,52.6,3675,2,0.07,0.0
1745761827.9804213,2025-04-27 14:50:27.980422,52.4,3658,2,0.06,0.0
1745761828.0816987,2025-04-27 14:50:28.081700,52.2,3637,2,0.04,0.0
1745761828.190753,2025-04-27 14:50:28.190754,51.9,3611,2,0.03,0.0
1745761828.3000674,2025-04-27 14:50:28.300068,51.6,3586,2,0.0,0.0
1745761828.409313,2025-04-27 14:50:28.409314,51.4,3558,2,0.0,0.0
1745761828.5109708,2025-04-27 14:50:28.510972,51.1,3529,2,0.0,0.0
1745761828.6195776,2025-04-27 14:50:28.619580,50.7,3501,2,0.0,0.0
1745761828.7201352,2025-04-27 14:50:28.720136,50.4,3472,2,0.0,0.0
1745761828.8288963,2025-04-27 14:50:28.828897,50.0,3437,2,0.04,0.0
1745761828.930597,2025-04-27 14:50:28.930598,49.6,3406,2,0.07,0.0
1745761829.0399313,2025-04-27 14:50:29.039934,49.3,3380,2,0.09,0.0
1745761829.1502023,2025-04-27 14:50:29.150203,48.9,3361,2,0.1,0.0
1745761829.2602453,2025-04-27 14:50:29.260246,48.5,3348,2,0.11,0.0
1745761829.360501,2025-04-27 14:50:29.360502,48.1,3338,2,0.13,0.0
1745761829.4694593,2025-04-27 14:50:29.469460,47.8,3328,2,0.15,0.0
1745761829.5791366,2025-04-27 14:50:29.579137,47.5,3320,2,0.13,0.0
1745761829.6804395,2025-04-27 14:50:29.680440,47.2,3315,2,0.11,0.0
1745761829.7893462,2025-04-27 14:50:29.789347,47.0,3308,2,0.11,0.0
1745761829.8913841,2025-04-27 14:50:29.891385,46.9,3301,2,0.09,0.0
1745761830.0009015,2025-04-27 14:50:30.000902,46.7,3294,2,0.09,0.0
1745761830.100907,2025-04-27 14:50:30.100908,46.6,3281,2,0.07,0.0
1745761830.2096508,2025-04-27 14:50:30.209653,46.5,3265,2,0.07,0.0
1745761830.3112957,2025-04-27 14:50:30.311297,46.4,3253,2,0.07,0.0
1745761830.4217718,2025-04-27 14:50:30.421773,46.3,3239,2,0.07,0.0
1745761830.5313523,2025-04-27 14:50:30.531353,46.1,3223,2,0.07,0.0
1745761830.6406882,2025-04-27 14:50:30.640689,45.9,3206,2,0.08,0.0
1745761830.7411497,2025-04-27 14:50:30.741151,45.7,3191,2,0.09,0.0
1745761830.8516922,2025-04-27 14:50:30.851693,45.6,3179,2,0.13,0.0
1745761830.9612591,2025-04-27 14:50:30.961260,45.4,3168,2,0.16,0.0
1745761831.0618124,2025-04-27 14:50:31.061813,45.2,3163,2,0.18,0.0
1745761831.1718223,2025-04-27 14:50:31.171824,45.0,3163,2,0.18,0.0
1745761831.281643,2025-04-27 14:50:31.281644,44.9,3163,2,0.17,0.0
1745761831.3909752,2025-04-27 14:50:31.390976,44.7,3163,2,0.16,0.0
1745761831.4910538,2025-04-27 14:50:31.491055,44.6,3163,2,0.15,0.0
1745761831.5915222,2025-04-27 14:50:31.591523,44.5,3148,2,0.11,0.0
1745761831.7007763,2025-04-27 14:50:31.700778,44.5,3147,2,0.1,0.0
1745761831.8012557,2025-04-27 14:50:31.801257,44.4,3140,2,0.09,0.0
1745761831.902005,2025-04-27 14:50:31.902006,44.4,3131,2,0.09,0.0
1745761832.002271,2025-04-27 14:50:32.002272,44.3,3121,2,0.1,0.0
1745761832.1113682,2025-04-27 14:50:32.111369,44.2,3110,2,0.1,0.0
1745761832.221574,2025-04-27 14:50:32.221575,44.1,3100,2,0.1,0.0
1745761832.331129,2025-04-27 14:50:32.331130,44.0,3090,2,0.1,0.0
1745761832.4421673,2025-04-27 14:50:32.442168,43.9,3079,2,0.1,0.0
1745761832.5426128,2025-04-27 14:50:32.542614,43.8,3069,2,0.1,0.0
1745761832.6512353,2025-04-27 14:50:32.651236,43.6,3060,2,0.1,0.0
1745761832.76375,2025-04-27 14:50:32.763751,43.6,3051,2,0.09,0.0
1745761832.8718572,2025-04-27 14:50:32.871858,43.6,3041,2,0.07,0.0
1745761832.98203,2025-04-27 14:50:32.982031,43.6,3028,2,0.07,0.0
1745761833.0828252,2025-04-27 14:50:33.082826,43.6,3013,2,0.11,0.0
1745761833.1926296,2025-04-27 14:50:33.192630,43.6,2997,2,0.19,0.0
1745761833.3008587,2025-04-27 14:50:33.300859,43.6,2997,2,0.24,0.0
1745761833.4018128,2025-04-27 14:50:33.401813,43.6,2997,2,0.27,0.0
1745761833.5016065,2025-04-27 14:50:33.501607,43.6,3013,2,0.27,0.0
1745761833.6014984,2025-04-27 14:50:33.601499,43.6,3032,2,0.27,0.0
1745761833.7132018,2025-04-27 14:50:33.713204,43.6,3054,2,0.31,0.0
1745761833.8215764,2025-04-27 14:50:33.821577,43.6,3076,2,0.33,0.0
1745761833.9312005,2025-04-27 14:50:33.931201,43.6,3106,2,0.34,0.0
1745761834.0317163,2025-04-27 14:50:34.031717,43.6,3138,2,0.33,0.0
1745761834.1318464,2025-04-27 14:50:34.131848,43.6,3166,2,0.33,0.0
1745761834.2409797,2025-04-27 14:50:34.240981,43.6,3202,2,0.34,0.0
1745761834.3413806,2025-04-27 14:50:34.341382,43.6,3239,2,0.36,0.0
1745761834.4420586,2025-04-27 14:50:34.442059,43.6,3281,2,0.4,0.0
1745761834.5514176,2025-04-27 14:50:34.551419,43.6,3322,2,0.41,0.0
1745761834.6624086,2025-04-27 14:50:34.662410,43.6,3372,2,0.52,0.0
1745761834.7709277,2025-04-27 14:50:34.770928,43.6,3428,2,0.62,0.0
1745761834.87292,2025-04-27 14:50:34.872923,43.6,3504,2,0.64,0.0
1745761834.9815423,2025-04-27 14:50:34.981549,43.6,3605,2,0.43,0.0
1745761835.0826144,2025-04-27 14:50:35.082616,43.6,3709,2,0.34,0.0
