timestamp,datetime,speed,rpm,gear,throttle,brake
1746038268.7437956,2025-04-30 19:37:48.743796,504.8,5665,1,1.0,0.0
1746038268.8527987,2025-04-30 19:37:48.852800,504.4,5662,1,1.0,0.0
1746038268.9542315,2025-04-30 19:37:48.954233,504.1,5659,1,1.0,0.0
1746038269.0653894,2025-04-30 19:37:49.065390,503.8,5437,2,1.0,0.0
1746038269.173206,2025-04-30 19:37:49.173207,503.5,5222,2,0.0,0.04
1746038269.2736673,2025-04-30 19:37:49.273669,503.3,4992,2,0.0,1.0
1746038269.3737323,2025-04-30 19:37:49.373733,503.1,3884,2,0.0,1.0
1746038269.4742625,2025-04-30 19:37:49.474264,502.9,3167,2,0.0,1.0
1746038269.5836356,2025-04-30 19:37:49.583636,502.8,2792,2,0.0,1.0
1746038269.6845965,2025-04-30 19:37:49.684597,502.6,2490,2,0.0,1.0
1746038269.7941527,2025-04-30 19:37:49.794154,502.5,2161,2,0.0,1.0
1746038269.9032626,2025-04-30 19:37:49.903264,502.5,1886,2,0.0,1.0
1746038270.0043938,2025-04-30 19:37:50.004395,502.5,1590,2,0.0,1.0
1746038270.1136148,2025-04-30 19:37:50.113616,502.6,1266,2,0.0,1.0
1746038270.2145584,2025-04-30 19:37:50.214560,504.8,967,2,0.0,1.0
1746038270.323359,2025-04-30 19:37:50.323360,427.4,810,2,0.0,1.0
1746038270.4244447,2025-04-30 19:37:50.424446,427.2,810,2,0.0,1.0
1746038270.5342035,2025-04-30 19:37:50.534205,427.2,810,2,0.0,1.0
1746038270.6343873,2025-04-30 19:37:50.634388,427.2,814,2,0.0,1.0
1746038270.7344098,2025-04-30 19:37:50.734411,427.2,819,2,0.0,1.0
1746038270.8442485,2025-04-30 19:37:50.844249,427.3,823,2,0.0,0.0
1746038270.9525645,2025-04-30 19:37:50.952566,505.6,827,2,0.0,0.0
1746038271.0534496,2025-04-30 19:37:51.053450,505.6,832,2,0.0,0.0
1746038271.1632185,2025-04-30 19:37:51.163219,505.5,836,2,0.0,0.0
1746038271.2656646,2025-04-30 19:37:51.265665,505.6,840,2,0.0,0.0
1746038271.3731072,2025-04-30 19:37:51.373108,505.6,845,2,0.0,0.0
1746038271.4738188,2025-04-30 19:37:51.473820,506.0,849,2,0.0,0.0
1746038271.5825343,2025-04-30 19:37:51.582535,508.9,853,2,0.0,0.0
1746038271.6844473,2025-04-30 19:37:51.684448,356.22999999999996,853,2,0.0,0.0
1746038271.7845826,2025-04-30 19:37:51.784584,356.22999999999996,853,2,0.0,0.0
1746038271.8945765,2025-04-30 19:37:51.894577,356.22999999999996,853,2,0.0,0.0
1746038272.0040417,2025-04-30 19:37:52.004043,356.22999999999996,853,2,0.0,0.0
1746038272.1040974,2025-04-30 19:37:52.104098,356.22999999999996,853,2,0.0,0.0
1746038272.2054403,2025-04-30 19:37:52.205441,356.22999999999996,853,2,0.0,0.0
1746038272.3144312,2025-04-30 19:37:52.314433,356.22999999999996,853,2,0.0,0.0
1746038272.4245164,2025-04-30 19:37:52.424517,356.22999999999996,853,2,0.0,0.0
1746038272.5246613,2025-04-30 19:37:52.524662,356.22999999999996,853,2,0.0,0.0
1746038272.6249635,2025-04-30 19:37:52.624964,356.22999999999996,853,2,0.0,0.0
1746038272.7357116,2025-04-30 19:37:52.735713,356.22999999999996,853,2,0.0,0.0
1746038272.8438673,2025-04-30 19:37:52.843869,356.22999999999996,853,2,0.0,0.0
1746038272.9454017,2025-04-30 19:37:52.945402,511.8,858,2,0.0,0.0
1746038273.0534332,2025-04-30 19:37:53.053434,514.6,862,2,0.8,0.0
1746038273.1536715,2025-04-30 19:37:53.153672,517.3,867,2,0.95,0.0
1746038273.265653,2025-04-30 19:37:53.265654,520.0,1265,2,1.0,0.0
1746038273.3740702,2025-04-30 19:37:53.374071,522.8,2378,2,1.0,0.0
1746038273.4745526,2025-04-30 19:37:53.474553,525.4,2792,2,1.0,0.0
1746038273.5850058,2025-04-30 19:37:53.585007,527.9,2792,2,1.0,0.0
1746038273.6945293,2025-04-30 19:37:53.694530,527.7,2792,2,1.0,0.0
1746038273.7947052,2025-04-30 19:37:53.794706,527.4,2734,2,1.0,0.0
1746038273.9053202,2025-04-30 19:37:53.905321,527.2,2580,2,1.0,0.0
1746038274.014589,2025-04-30 19:37:54.014590,526.8,2480,2,1.0,0.0
1746038274.114651,2025-04-30 19:37:54.114652,526.5,2366,2,1.0,0.0
1746038274.2148776,2025-04-30 19:37:54.214878,526.0,2237,2,1.0,0.0
1746038274.3251207,2025-04-30 19:37:54.325122,525.6,2119,2,1.0,0.0
1746038274.425182,2025-04-30 19:37:54.425183,525.1,1920,2,1.0,0.0
1746038274.5362053,2025-04-30 19:37:54.536206,524.6,1865,3,1.0,0.0
1746038274.644353,2025-04-30 19:37:54.644354,524.2,1818,3,1.0,0.0
1746038274.7465777,2025-04-30 19:37:54.746579,524.0,1692,3,1.0,0.0
1746038274.8541422,2025-04-30 19:37:54.854143,523.9,1504,3,1.0,0.0
1746038274.9554293,2025-04-30 19:37:54.955430,523.7,1504,3,1.0,0.0
1746038275.065178,2025-04-30 19:37:55.065179,523.6,1504,3,1.0,0.0
1746038275.1660392,2025-04-30 19:37:55.166040,523.5,1513,3,1.0,0.0
1746038275.2748868,2025-04-30 19:37:55.274888,523.3,1513,3,0.0,0.94
1746038275.375043,2025-04-30 19:37:55.375044,523.2,1513,3,0.0,1.0
1746038275.4841037,2025-04-30 19:37:55.484104,523.1,1494,4,0.0,1.0
1746038275.5848188,2025-04-30 19:37:55.584820,523.0,1465,4,0.0,1.0
1746038275.685925,2025-04-30 19:37:55.685926,523.0,1435,3,0.0,1.0
1746038275.7949727,2025-04-30 19:37:55.794974,522.9,1409,3,0.0,1.0
1746038275.8953757,2025-04-30 19:37:55.895376,522.8,1212,3,0.0,1.0
1746038275.9954631,2025-04-30 19:37:55.995464,523.0,939,3,0.0,1.0
1746038276.0957074,2025-04-30 19:37:56.095709,522.9,902,3,0.0,0.0
1746038276.2058482,2025-04-30 19:37:56.205849,523.0,900,3,0.0,0.0
1746038276.3158426,2025-04-30 19:37:56.315844,523.1,900,3,0.0,0.0
1746038276.4170613,2025-04-30 19:37:56.417062,523.2,900,3,0.0,0.0
1746038276.525614,2025-04-30 19:37:56.525615,523.4,900,3,0.0,0.0
1746038276.6361506,2025-04-30 19:37:56.636151,523.7,900,3,0.0,0.0
1746038276.7448878,2025-04-30 19:37:56.744889,524.0,900,3,0.0,0.0
1746038276.8450909,2025-04-30 19:37:56.845092,524.3,900,3,0.0,0.0
1746038276.9453468,2025-04-30 19:37:56.945348,524.5,900,3,0.0,0.0
1746038277.0546253,2025-04-30 19:37:57.054626,524.8,900,3,0.0,0.0
1746038277.1553957,2025-04-30 19:37:57.155397,525.0,900,1,1.0,0.0
1746038277.2655227,2025-04-30 19:37:57.265524,525.1,900,1,1.0,0.0
1746038277.3658319,2025-04-30 19:37:57.365833,525.2,973,1,1.0,0.0
1746038277.4756992,2025-04-30 19:37:57.475700,525.3,1056,1,1.0,0.0
1746038277.5843322,2025-04-30 19:37:57.584333,525.3,1153,1,1.0,0.0
1746038277.6852078,2025-04-30 19:37:57.685208,525.3,1229,1,1.0,0.0
1746038277.7946486,2025-04-30 19:37:57.794650,525.4,1372,1,1.0,0.0
1746038277.8958209,2025-04-30 19:37:57.895822,525.4,1672,1,1.0,0.0
1746038278.0050292,2025-04-30 19:37:58.005030,525.4,2030,1,1.0,0.0
1746038278.1051722,2025-04-30 19:37:58.105173,525.4,2388,1,1.0,0.0
1746038278.2091627,2025-04-30 19:37:58.209163,525.5,2808,1,1.0,0.0
1746038278.3159068,2025-04-30 19:37:58.315908,525.5,3207,1,1.0,0.0
1746038278.4160502,2025-04-30 19:37:58.416051,525.5,3611,1,1.0,0.0
1746038278.5261502,2025-04-30 19:37:58.526151,525.6,4050,1,1.0,0.0
1746038278.6359076,2025-04-30 19:37:58.635908,525.7,4436,1,1.0,0.0
1746038278.73734,2025-04-30 19:37:58.737341,525.9,4836,1,1.0,0.0
1746038278.8450923,2025-04-30 19:37:58.845093,526.1,5214,1,1.0,0.0
1746038278.9462779,2025-04-30 19:37:58.946279,526.3,5490,1,1.0,0.0
1746038279.0551617,2025-04-30 19:37:59.055163,526.5,5490,1,1.0,0.0
1746038279.1559231,2025-04-30 19:37:59.155924,526.8,5490,2,1.0,0.0
1746038279.2561266,2025-04-30 19:37:59.256128,527.0,5254,2,1.0,0.0
1746038279.3563154,2025-04-30 19:37:59.356316,527.3,5043,2,1.0,0.0
1746038279.4658751,2025-04-30 19:37:59.465876,527.5,4594,2,1.0,0.0
1746038279.5659058,2025-04-30 19:37:59.565907,527.7,3775,2,1.0,0.0
1746038279.6661232,2025-04-30 19:37:59.666124,527.8,3775,2,1.0,0.0
1746038279.7662132,2025-04-30 19:37:59.766214,528.0,3775,2,1.0,0.0
1746038279.876115,2025-04-30 19:37:59.876116,528.1,3933,2,1.0,0.0
1746038279.9854093,2025-04-30 19:37:59.985410,528.2,4089,2,1.0,0.0
1746038280.0856056,2025-04-30 19:38:00.085606,528.2,4252,2,1.0,0.0
1746038280.1951618,2025-04-30 19:38:00.195163,528.3,4416,2,1.0,0.0
1746038280.2955875,2025-04-30 19:38:00.295589,528.4,4558,2,1.0,0.0
1746038280.4070466,2025-04-30 19:38:00.407047,528.4,4716,2,1.0,0.0
1746038280.514877,2025-04-30 19:38:00.514878,528.5,4855,2,1.0,0.0
1746038280.617165,2025-04-30 19:38:00.617166,528.6,5003,2,1.0,0.0
1746038280.7172287,2025-04-30 19:38:00.717229,528.7,5054,2,1.0,0.0
1746038280.8259108,2025-04-30 19:38:00.825911,528.8,5054,2,1.0,0.0
1746038280.92704,2025-04-30 19:38:00.927041,528.9,5054,2,1.0,0.0
1746038281.0363863,2025-04-30 19:38:01.036387,529.0,4833,3,1.0,0.0
1746038281.1372328,2025-04-30 19:38:01.137234,529.1,4641,3,1.0,0.0
1746038281.2453296,2025-04-30 19:38:01.245331,529.2,4276,3,1.0,0.0
1746038281.3462093,2025-04-30 19:38:01.346210,529.3,3615,3,1.0,0.0
1746038281.4556081,2025-04-30 19:38:01.455609,529.4,3615,3,1.0,0.0
1746038281.5563357,2025-04-30 19:38:01.556336,529.4,3615,3,1.0,0.0
1746038281.6665936,2025-04-30 19:38:01.666594,529.5,3691,3,1.0,0.0
1746038281.7762156,2025-04-30 19:38:01.776216,529.5,3764,3,1.0,0.0
1746038281.8764641,2025-04-30 19:38:01.876465,529.6,3841,3,1.0,0.0
1746038281.98568,2025-04-30 19:38:01.985681,529.6,3917,3,1.0,0.0
1746038282.087131,2025-04-30 19:38:02.087132,529.6,3982,3,1.0,0.0
1746038282.196592,2025-04-30 19:38:02.196593,529.7,4055,3,1.0,0.0
1746038282.3063638,2025-04-30 19:38:02.306365,529.7,4124,3,1.0,0.0
1746038282.4165397,2025-04-30 19:38:02.416541,529.7,4198,3,1.0,0.0
1746038282.516901,2025-04-30 19:38:02.516902,529.7,4265,3,1.0,0.0
1746038282.6268868,2025-04-30 19:38:02.626888,529.8,4336,3,1.0,0.0
1746038282.7269428,2025-04-30 19:38:02.726943,529.8,4400,3,1.0,0.0
1746038282.8273642,2025-04-30 19:38:02.827365,529.9,4474,3,1.0,0.0
1746038282.93743,2025-04-30 19:38:02.937431,529.9,4530,3,1.0,0.0
1746038283.0466359,2025-04-30 19:38:03.046636,530.0,4589,3,1.0,0.0
1746038283.1469958,2025-04-30 19:38:03.146996,530.0,4613,3,1.0,0.0
1746038283.2562087,2025-04-30 19:38:03.256210,530.1,4613,3,1.0,0.0
1746038283.3581417,2025-04-30 19:38:03.358142,530.1,4613,3,1.0,0.0
1746038283.4673345,2025-04-30 19:38:03.467335,530.2,4431,4,1.0,0.0
1746038283.5682678,2025-04-30 19:38:03.568269,530.2,4259,4,1.0,0.0
1746038283.6769505,2025-04-30 19:38:03.676952,530.2,4075,4,1.0,0.0
1746038283.7863722,2025-04-30 19:38:03.786373,530.3,3314,4,1.0,0.0
1746038283.8872097,2025-04-30 19:38:03.887211,530.3,3313,4,1.0,0.0
1746038283.9971056,2025-04-30 19:38:03.997106,530.3,3313,4,1.0,0.0
1746038284.1061373,2025-04-30 19:38:04.106138,530.3,3314,4,1.0,0.0
1746038284.207763,2025-04-30 19:38:04.207764,530.3,3317,4,1.0,0.0
1746038284.316962,2025-04-30 19:38:04.316963,530.3,3350,4,1.0,0.0
1746038284.4275382,2025-04-30 19:38:04.427539,530.3,3381,4,1.0,0.0
1746038284.5371149,2025-04-30 19:38:04.537116,530.3,3412,4,1.0,0.0
1746038284.647111,2025-04-30 19:38:04.647112,530.3,3412,4,0.0,1.0
1746038284.7582238,2025-04-30 19:38:04.758225,530.3,3412,4,0.0,1.0
1746038284.867759,2025-04-30 19:38:04.867760,530.4,3396,4,0.0,1.0
1746038284.976844,2025-04-30 19:38:04.976845,530.4,3114,4,0.0,1.0
1746038285.0775857,2025-04-30 19:38:05.077586,530.7,3114,3,0.0,1.0
1746038285.1863148,2025-04-30 19:38:05.186316,531.9,3114,3,0.0,1.0
1746038285.2878933,2025-04-30 19:38:05.287894,531.9,3373,3,0.0,1.0
1746038285.397096,2025-04-30 19:38:05.397097,531.9,3632,2,0.0,1.0
1746038285.5066898,2025-04-30 19:38:05.506691,487.6,3642,2,0.0,1.0
1746038285.607035,2025-04-30 19:38:05.607036,487.0,3642,2,0.0,1.0
1746038285.7073646,2025-04-30 19:38:05.707365,486.6,3632,2,0.0,1.0
1746038285.8081686,2025-04-30 19:38:05.808170,486.1,3508,R,0.0,1.0
1746038285.916399,2025-04-30 19:38:05.916400,485.5,3381,R,0.0,1.0
1746038286.0175588,2025-04-30 19:38:06.017559,485.1,3279,R,0.0,1.0
1746038286.1270614,2025-04-30 19:38:06.127062,484.7,1782,R,0.0,1.0
1746038286.2368505,2025-04-30 19:38:06.236852,484.2,1010,R,0.0,1.0
1746038286.3377705,2025-04-30 19:38:06.337771,483.8,904,R,0.0,1.0
1746038286.4469137,2025-04-30 19:38:06.446914,483.3,900,R,0.0,1.0
1746038286.547273,2025-04-30 19:38:06.547274,482.7,900,R,0.0,1.0
1746038286.6568255,2025-04-30 19:38:06.656827,451.1,900,R,0.0,1.0
1746038286.7572982,2025-04-30 19:38:06.757299,450.9,900,R,0.0,1.0
1746038286.8677697,2025-04-30 19:38:06.867770,450.8,900,R,0.0,1.0
1746038286.9764795,2025-04-30 19:38:06.976480,450.8,900,R,0.0,1.0
1746038287.0776334,2025-04-30 19:38:07.077634,450.8,900,R,0.0,0.0
1746038287.1859653,2025-04-30 19:38:07.185966,450.8,900,R,0.0,0.0
1746038287.2876306,2025-04-30 19:38:07.287632,450.8,900,R,0.0,0.0
1746038287.396883,2025-04-30 19:38:07.396884,394.7,900,R,0.0,0.0
1746038287.5065622,2025-04-30 19:38:07.506563,338.4,900,R,0.0,0.0
1746038287.6068673,2025-04-30 19:38:07.606868,282.1,900,R,0.0,0.0
1746038287.7160125,2025-04-30 19:38:07.716014,225.7,900,R,0.0,0.0
1746038287.8169568,2025-04-30 19:38:07.816957,169.4,900,R,0.0,0.0
1746038287.9266183,2025-04-30 19:38:07.926619,113.0,900,R,0.0,0.0
1746038288.0298443,2025-04-30 19:38:08.029845,56.7,900,R,0.0,0.0
1746038288.1371152,2025-04-30 19:38:08.137116,0.3,900,R,0.0,0.0
1746038288.2471492,2025-04-30 19:38:08.247150,0.1,900,R,0.0,0.0
1746038288.3568528,2025-04-30 19:38:08.356854,0.0,900,R,0.0,0.0
1746038288.4572694,2025-04-30 19:38:08.457270,0.0,900,R,0.0,0.0
1746038288.557573,2025-04-30 19:38:08.557574,0.0,900,R,0.0,0.0
1746038288.6676307,2025-04-30 19:38:08.667632,0.0,900,R,0.36,0.0
1746038288.7766724,2025-04-30 19:38:08.776673,0.0,900,R,0.0,0.0
1746038288.8775501,2025-04-30 19:38:08.877551,0.0,1052,R,0.0,0.0
1746038288.9860306,2025-04-30 19:38:08.986031,0.0,1286,R,0.0,0.0
1746038289.0886803,2025-04-30 19:38:09.088681,0.0,1286,R,0.0,0.0
1746038289.197651,2025-04-30 19:38:09.197653,0.0,1286,R,0.0,0.0
1746038289.3070164,2025-04-30 19:38:09.307018,0.0,1267,R,0.0,0.0
1746038289.4172392,2025-04-30 19:38:09.417240,0.0,1247,1,0.0,0.0
1746038289.5268228,2025-04-30 19:38:09.526824,0.0,1229,1,0.0,0.0
1746038289.6278222,2025-04-30 19:38:09.627823,0.0,1195,1,0.0,0.0
1746038289.738165,2025-04-30 19:38:09.738166,0.0,986,1,0.0,0.0
1746038289.8473718,2025-04-30 19:38:09.847373,0.0,907,1,0.0,0.0
1746038289.9476714,2025-04-30 19:38:09.947672,0.0,907,1,0.0,0.0
1746038290.057762,2025-04-30 19:38:10.057763,0.0,906,1,0.0,0.0
1746038290.1580193,2025-04-30 19:38:10.158021,0.0,906,1,0.0,0.0
1746038290.2680595,2025-04-30 19:38:10.268061,0.0,906,1,0.0,0.0
1746038290.3773143,2025-04-30 19:38:10.377315,0.0,905,1,0.0,0.0
1746038290.478026,2025-04-30 19:38:10.478027,0.0,905,1,0.0,0.0
1746038290.587118,2025-04-30 19:38:10.587119,0.0,905,1,0.0,0.0
1746038290.6880536,2025-04-30 19:38:10.688054,0.0,905,1,0.0,0.0
1746038290.798157,2025-04-30 19:38:10.798158,0.0,904,1,0.0,0.0
1746038290.9070406,2025-04-30 19:38:10.907041,0.0,904,1,0.0,0.0
1746038291.007825,2025-04-30 19:38:11.007826,0.0,904,1,0.0,0.0
1746038291.1174288,2025-04-30 19:38:11.117430,0.0,904,1,0.0,0.0
1746038291.2182627,2025-04-30 19:38:11.218264,0.0,904,1,0.0,0.0
1746038291.3269653,2025-04-30 19:38:11.326966,0.0,903,1,0.0,0.0
1746038291.4281907,2025-04-30 19:38:11.428191,0.0,903,1,0.0,0.0
1746038291.538646,2025-04-30 19:38:11.538647,0.0,903,1,0.0,0.0
1746038291.64805,2025-04-30 19:38:11.648051,0.0,903,1,0.0,0.0
1746038291.7481234,2025-04-30 19:38:11.748124,0.0,903,1,0.0,0.0
1746038291.8582962,2025-04-30 19:38:11.858298,0.0,903,1,0.0,0.0
1746038291.9682662,2025-04-30 19:38:11.968267,0,903,1,0.0,0.0
1746038292.069471,2025-04-30 19:38:12.069472,0,903,1,0.0,0.0
1746038292.1781366,2025-04-30 19:38:12.178138,0,903,1,0.0,0.0
1746038292.2800374,2025-04-30 19:38:12.280038,0,903,1,0.0,0.0
1746038292.3873034,2025-04-30 19:38:12.387304,0,903,1,0.0,0.0
1746038292.4891572,2025-04-30 19:38:12.489158,0,903,1,0.0,0.0
1746038292.5989566,2025-04-30 19:38:12.598958,0,903,1,0.0,0.0
1746038292.7012699,2025-04-30 19:38:12.701270,0,903,1,0.0,0.0
1746038292.8093414,2025-04-30 19:38:12.809342,0,903,1,0.0,0.0
1746038292.9180827,2025-04-30 19:38:12.918084,0,903,1,0.0,0.0
1746038293.0189412,2025-04-30 19:38:13.018943,0,903,1,0.0,0.0
1746038293.1281848,2025-04-30 19:38:13.128186,0,903,1,0.0,0.0
1746038293.2289767,2025-04-30 19:38:13.228977,0,903,1,0.0,0.0
1746038293.3391807,2025-04-30 19:38:13.339181,0,903,1,0.0,0.0
1746038293.4480755,2025-04-30 19:38:13.448076,0,903,1,0.0,0.0
1746038293.558741,2025-04-30 19:38:13.558742,0,903,1,0.0,0.0
1746038293.6595056,2025-04-30 19:38:13.659507,0,903,1,0.0,0.0
1746038293.7697048,2025-04-30 19:38:13.769705,0,903,1,0.0,0.0
1746038293.8699074,2025-04-30 19:38:13.869908,0,903,1,0.0,0.0
1746038293.9797642,2025-04-30 19:38:13.979765,0,903,1,0.0,0.0
1746038294.082247,2025-04-30 19:38:14.082248,0,903,1,0.0,0.0
1746038294.1886454,2025-04-30 19:38:14.188646,0,903,1,0.0,0.0
1746038294.2887156,2025-04-30 19:38:14.288716,0,903,1,0.0,0.0
1746038294.398783,2025-04-30 19:38:14.398784,0,903,1,0.0,0.0
1746038294.5077841,2025-04-30 19:38:14.507785,0.0,902,1,0.0,0.0
1746038294.6087406,2025-04-30 19:38:14.608741,0.0,902,1,0.0,0.0
1746038294.717697,2025-04-30 19:38:14.717698,0.0,902,1,0.0,0.0
1746038294.8211157,2025-04-30 19:38:14.821116,0.0,902,1,0.0,0.0
1746038294.9280124,2025-04-30 19:38:14.928013,0.0,902,1,0.21,0.0
1746038295.0286102,2025-04-30 19:38:15.028611,0.0,902,1,0.21,0.0
1746038295.1392336,2025-04-30 19:38:15.139234,0.0,975,1,0.23,0.0
1746038295.2487466,2025-04-30 19:38:15.248748,0.1,1271,1,0.22,0.0
1746038295.3591552,2025-04-30 19:38:15.359156,0.3,1556,1,0.2,0.0
1746038295.4703786,2025-04-30 19:38:15.470380,0.5,1556,1,0.22,0.0
1746038295.5785334,2025-04-30 19:38:15.578534,0.6,1556,1,0.3,0.0
1746038295.6891618,2025-04-30 19:38:15.689162,0.8,1556,1,0.53,0.0
1746038295.8000686,2025-04-30 19:38:15.800069,1.0,1556,1,0.64,0.0
1746038295.9090166,2025-04-30 19:38:15.909017,1.4,1772,1,0.77,0.0
1746038296.0090692,2025-04-30 19:38:16.009070,1.9,1955,1,0.81,0.0
1746038296.1181068,2025-04-30 19:38:16.118108,2.4,1994,1,0.7,0.0
1746038296.2193477,2025-04-30 19:38:16.219350,2.9,2014,1,0.63,0.0
1746038296.3285468,2025-04-30 19:38:16.328548,3.6,2025,1,0.59,0.0
1746038296.4286077,2025-04-30 19:38:16.428609,4.4,2165,1,0.56,0.0
1746038296.5290747,2025-04-30 19:38:16.529075,5.3,2380,1,0.55,0.0
1746038296.6290898,2025-04-30 19:38:16.629091,6.4,2594,1,0.54,0.0
1746038296.7413259,2025-04-30 19:38:16.741327,7.9,2797,1,0.57,0.0
1746038296.8505826,2025-04-30 19:38:16.850583,9.5,2959,1,0.57,0.0
1746038296.9592173,2025-04-30 19:38:16.959218,11.1,3204,1,0.57,0.0
1746038297.0592427,2025-04-30 19:38:17.059244,12.7,3441,1,0.58,0.0
